ListingKey	Category	APR
E9C93600560481972151438	1	18.28%
A4C33597752719114F87B8C	9	18.28%
6C5A3602798362285348123	1	17.20%
6C813601985759983529CB1	1	16.36%
6C9336030810656689A6CBC	2	14.53%
D45535999208427602CC049	1	19.54%
CED636020539514428814C2	1	17.69%
CEE13599837565102372DB4	1	21.17%
1EDA36014497289074313AB	1	20.04%
AD363602406441582BC053C	1	22.77%
5A4D36028622164578978A6	1	18.67%
FF8E36035119035816BAAF3	1	20.68%
1D22360293829048408B30A	2	15.85%
1D5136021949732737B3854	1	14.24%
3ED6359874922766923E4C2	1	22.14%
3.69236E+22	1	15.45%
AD4535978647523086A7311	1	15.22%
4F38360186382077240E976	1	22.81%
5A7A359866660761461C5D5	1	18.20%
1D8A3601100171861146BFF	1	22.78%
1C313600377427920DE0738	1	13.23%
3D063600913061604743316	1	16.32%
E09C360337000301989DE81	1	23.89%
56C535984966112922D5E85	1	17.15%
7ECC3604074061170854774	1	6.73%
5AD03601182625740E56C4D	1	18.99%
DE1F36015267218749D79B4	1	18.63%
1C3D3603221525474026F42	1	21.19%
C75436047891241317AC54D	1	29.08%
4DFC3600843865771EF8A34	1	9.43%
4F563603345099764A86CCC	1	15.85%
AD973603762344579B382DC	1	20.32%
624235985378948111087FB	1	29.41%
1F9B3599276673767667141	1	15.22%
1FA13604781698209BA111B	1	19.55%
1FB7360371921891156C626	1	21.86%
21103603592709373E00E11	1	15.85%
3D713603510362647CB4817	1	17.80%
3D873600056908407D937A3	1	21.34%
C6A63598219699886B8393E	1	26.86%
4F7B36008494022416F43C4	1	12.08%
43613601139939958B22902	7	11.56%
EA883602760190972CA8E78	1	24.88%
74DB35995268865056E29BC	1	27.31%
700936021937882304A32CD	2	6.73%
5B393602923907490C6DDFC	2	13.23%
3DAF35992517750878C2528	13	23.27%
CF333601175187005DE301F	14	32.45%
436A360007466646710B856	1	21.34%
E9F136024608021084B4334	1	25.59%
E9F43600639205943146C6D	1	19.63%
AE49359912327390762287F	11	18.99%
4EF03604528079467C64908	1	14.04%
A8AA360251887989673E611	1	21.64%
1E993598828794307801969	1	9.43%
FFCB3599519692545C50114	1	17.61%
E16E3600196610928F030DD	1	32.45%
44463599753177196FF7E11	3	14.71%
5C9E3600999631194C56627	1	26.86%
C7AD3599194018993501350	1	11.56%
602F3601913833337D02A1A	1	18.28%
A8D13600406916799934C2B	1	28.85%
5BAA3602633248104CC5DA4	1	20.97%
EF03359878494583915DE47	1	13.80%
BC5336051347995730195A1	1	16.26%
1E873600448893997282041	1	21.34%
1EB33600318498281B55899	1	13.19%
42D63602310270864670546	1	13.12%
5CA83601588615631865D2B	1	17.97%
A9203602131503357D6D602	1	14.24%
57F63598400426007EED85B	1	18.63%
1EDF3601352325427FECEC3	7	18.20%
1EF63598719125713836D80	1	19.66%
1EFB3599785151704CFDEBB	1	18.28%
DD083602882711065D8408C	1	20.07%
432936003692773730C10EB	1	8.50%
E6203603547948036105079	13	21.86%
90963603392676783254D0E	1	12.73%
7EFF3599346466505C8B1E4	1	11.56%
62FF360341536531231C940	1	21.99%
A4F33597955371094A1D80F	1	24.56%
A98A359832716033679505A	1	8.53%
A98A3598435364288C4ACA8	1	12.69%
1CDB3602915320606BF7087	1	14.53%
1CF13600924992135CFA64C	1	25.28%
630C36047636334650CA244	15	16.48%
4.37E+48	1	19.25%
4388359898983259336974B	1	15.22%
A4F43602372858971F6A917	1	34.63%
A50A3599949844081442175	1	18.20%
578B36003689147211CC56D	1	17.15%
D13C35986315330483FA034	7	12.08%
A2F636003965147543D536B	1	16.73%
CE6D3598981870574F598A8	2	29.57%
CE7C359940378583848128F	7	9.43%
63713599727318641DA46B3	1	18.99%
6D6B360004299329156478E	1	12.08%
E3E93604409888427003678	1	28.12%
E4273604359012485D346AB	1	9.47%
EC5E3604778350033A8A776	1	9.07%
579D359821746485009128E	1	13.80%
A964360090292717998156C	1	31.71%
63CF3599261224186949C5F	1	12.08%
1E6936012508123264520C1	1	13.80%
6D833601482654831FF0217	1	18.56%
4D1F36052123912989C3D8B	1	14.45%
4D2E3602504230690212F60	1	18.91%
E20536033125945450DD99C	1	22.30%
E63B36026268397102990A4	1	16.68%
7F2F36038148973725B7D81	1	13.46%
7F6C35990081010494033E3	1	22.77%
1EA1360399254235031F226	1	19.54%
1EA6360383229088008AFDF	1	17.80%
503F3603759608521B7240D	1	8.53%
507F3600056651740D7A94B	1	12.08%
E8C93602563997150C7C629	2	20.56%
619F3602600805970735840	1	24.37%
E64936014976966569C074B	1	14.68%
7F9836026319866084D5658	3	13.23%
CAC4360038725588400C30D	1	28.60%
1D4C3598874491398B94B1E	1	6.73%
1D533603069562016E93207	1	9.07%
643C3602094208912E905F1	1	12.69%
64463603516801242F1F9E4	3	16.26%
3C2B3599702393272950F70	1	22.47%
3C363600492374316037FD2	1	30.13%
501D3598137512809B2E619	1	30.85%
C9293599472389742177DD7	1	12.69%
9DDF3600873560971EA07A9	1	16.32%
64D136000799818400B1600	14	23.44%
D1AB3601711361896CD3566	1	13.84%
E242359949767493217E010	1	12.08%
9E0A36022193903473EF56B	1	12.12%
6C5A359932711267539161E	1	20.52%
70BA36019920988395B14E5	1	16.33%
A4CF36009144473791C65FB	1	9.03%
A4D8360010576606576C465	1	32.45%
A4EF36026689568291332A4	1	23.29%
A4FB360081635824403FD21	1	18.91%
9662359849605791102358F	14	16.32%
9681359838447178029F413	1	12.69%
1FBC360224112940816FF89	1	18.99%
612E3602677696830DFE5D1	1	12.02%
65483599129046483101F5C	1	22.78%
65913601896440866287DAA	1	11.56%
38AB3600452733388C643A3	1	20.04%
38BF360064486526245A5FE	1	20.93%
38D136016665609436F3D7F	6	32.45%
DA443599897708022533620	20	24.88%
EBDF3598764256858C90DE5	1	20.93%
4EA035986658078829807F2	1	23.44%
E2823601762683877C41918	3	9.43%
E29436014051858225427FF	1	22.11%
CB9236003774795623A9574	1	19.54%
4FE335978377535316C64A9	1	14.75%
65BC3601113505258544548	1	21.83%
390436032504222290754DF	17	16.99%
E0463602504427089C3AF2D	1	9.03%
E0AB3603518801461FA10D5	1	8.53%
4EC23604150463225860977	1	20.46%
4EC73602425007304E24FA4	1	21.38%
E6773601493062714C13FC1	7	24.86%
E691359947062202459C55F	1	14.71%
C92B3599144170868DF2597	1	11.56%
80403599923370823003D5A	1	12.08%
4FFB360111281680144882F	1	20.52%
500736050501945645EFA18	1	22.78%
59273603387550164CA07E1	7	14.85%
391E36029514018972576F3	19	15.85%
E0B23599810652259C6D1D2	1	15.43%
E0B2360100630615320E839	1	13.19%
E0B336004395048759D6B19	1	18.56%
DF003600443645992A35CEE	1	19.86%
DF1C3604758472116907EB0	1	21.64%
CBB6359867002177610EF07	1	9.03%
805D360166442337100F3C0	1	12.12%
1F6C36009929102714350A1	1	22.14%
71F035991272349664ED0D3	1	14.71%
58D83603625392043674EDD	2	22.30%
F11D3598717713860F23792	3	20.81%
CBBF3603876462556846414	14	16.99%
E83F3603078647513B68EA2	1	16.69%
80D53601070149905D8B76D	1	7.92%
80DA36018590997155FDC17	7	13.23%
9EB336014296951803B9F5A	1	16.18%
F42E3599423663008445140	1	15.22%
C928360016078153841C0C4	1	20.04%
E85C3602322434708F2C727	1	14.04%
C90635983417210903D48A9	1	19.50%
916D3599323968291C5D045	1	18.56%
1F733604128470555B90F65	1	15.82%
640E3602376234245A893BC	19	9.47%
682D36002410412269CA6E6	3	20.52%
57273599012935009267DED	7	32.45%
5742360163315629540D6BD	1	27.82%
3F223602635980960C21A09	1	20.68%
EA54359926511001992D955	1	14.21%
EA5936008578785308295BE	1	20.52%
E66F3600323442608B8DFBB	1	14.21%
E05636032660825040224DA	1	9.47%
A3F935991827315318B98DB	1	18.01%
5893360323313148731197E	1	19.03%
EA6E36047842997708C1253	1	9.07%
E25636000485708569212AF	1	29.41%
E25C36029284536803F2C44	1	22.06%
E25C3604318378065AD020D	1	26.38%
ED723598919443942874BA1	6	14.71%
AAC33602884743687D3782E	1	27.82%
AADB3602318439941D6B152	1	18.31%
514935991318953368D2E03	1	22.11%
622B36000092408309E12C0	1	15.22%
66D63598288002681A8CB94	1	16.32%
3F50359906931218124037E	1	22.47%
3F5935993469911852981E6	1	16.73%
C09036044202347124FE54B	1	16.68%
F27D3599692227935F4B027	1	15.22%
CBFE360031395431284A006	1	9.43%
814D360299252543363F221	1	16.36%
6D27360366875257792F1E2	1	24.88%
1E6B3600257111924B0778F	1	17.69%
624F3603374610305F3C348	1	16.36%
4CF2360265584991304FA28	1	14.71%
C0AB360003054265910175D	1	21.17%
F28E35994283596304EA961	1	13.80%
E8B73598935304417ED8F0D	1	7.62%
A9F1360168614957491B5CC	1	16.66%
22FE35989941383323493A8	1	9.43%
7DEE3599447661967FD0C48	1	16.32%
4E3D36030072449883F27F2	1	11.55%
3EC83601157432459D7E501	1	7.92%
D41436010966705115A817E	13	18.28%
E67B360082472603817045B	0	22.77%
80313599472637011BCC3E9	7	27.78%
6DEE3604105613823891951	1	22.78%
3C0D3601422434602D2B198	3	17.19%
3C1F35995135305566723D6	1	18.20%
EA953601372301017A0073E	1	18.31%
EA953601372301017A0073E	1	18.31%
F5693601716317115FCA8CB	1	20.37%
F5943602513035875D252DA	1	14.75%
F5993603034934897AD4FB3	1	33.25%
E01C3599717902756BF6D11	1	23.27%
B78A3598963395713893AB1	1	13.23%
20A03603765481844E380EB	1	13.84%
5CAE36017347844211E670F	1	18.01%
4FFD3601800158311CE3AC6	1	11.56%
9EFA360171854138409D67E	1	14.53%
E02A35998355191788CE285	7	9.03%
E02D3597928220682A8655E	1	27.78%
CC6135977699445408FB06D	20	16.66%
CC6C3600959958715252730	1	6.73%
3D953598941100644F6EE0F	1	21.47%
DBE93599868745325B4E750	1	26.15%
EE553603426417320FE9C62	1	11.55%
EEAA36002331317164A7E92	2	30.13%
EEB636034350876010F4AB5	13	19.90%
E8E33601822169000CD3A7F	13	16.32%
E8EA359953525321687C014	7	14.21%
B11E3599956080294E292D4	1	18.20%
B14936013988100037A1868	1	21.17%
94A435995386356552334DC	1	19.63%
626636016451569692FB62B	14	15.36%
627C360008079897215F007	1	13.19%
628936029743921538FEE94	1	16.99%
628D3601552500926A3C3B7	1	18.20%
6F0D36001701943736EEA9E	1	32.45%
3FC536008933825113C2174	1	18.28%
A967360178332598368428D	1	21.34%
94D33599086245054937055	1	7.92%
1DE43601462036453A09EE1	1	17.15%
5D7B3600834031862AB4C12	1	15.84%
3F8C360178581219828893B	13	12.08%
E62736013005016807DC111	2	6.73%
A9773603179786840BF48D9	1	24.81%
82233598421522033DC19BF	3	18.91%
8224359936169849964EFB6	2	23.44%
4E9736034739793809C2283	1	19.03%
3FE73602329280416DD7763	1	12.08%
40053601126245453D8C1F1	2	9.03%
E64F36031955483950C1621	1	20.83%
F0D23599843027792C1EA5B	1	13.19%
EC363604218779275F1BAA5	1	14.27%
CE883598487803480A32B98	1	13.80%
B34E359919773827847912F	1	23.29%
3E2436015943361008AABAE	15	28.85%
519B3601218694893DECF4B	1	18.91%
F2A73599984947936224862	1	18.91%
CEBE36014073644878D21DB	1	6.73%
CECA3602903020425670D1F	1	29.59%
B7C3360031408310608C962	1	23.44%
B7CA3601923813839705C46	1	16.99%
35C335998439491247F77AE	1	14.71%
AC7436031815308897839F3	1	27.82%
ACA73603246968356B117BB	1	21.64%
20B336001650265001B1D48	3	15.22%
EA893604713803572DE03C4	1	19.03%
EA9736031693111758E4E28	2	14.04%
5145360382916480212BAC7	1	19.03%
B3F13601793041508C6834C	1	17.15%
20E636003586230781B294B	2	11.56%
1F4D3598812953019143D59	2	21.83%
6583360425639408592EA55	1	15.85%
5ED33601436006149DF4D3A	20	14.15%
516A359896046893850E4A6	20	14.21%
457F36024887867277DF0DA	1	20.35%
3631360369431614763DE2E	1	17.65%
B40F360446116725387E1EB	2	12.63%
CED735988689595718DD133	2	6.73%
E48735977482835684272E8	1	26.86%
C2B9360197079217458AF4D	1	8.53%
C2BE36034196741319CC67A	18	21.19%
C2C13603702317422226AD6	1	24.37%
C2D236003084433339252A3	1	17.15%
C2D5360031296488090E771	1	23.44%
5AB53598858434050D955C6	1	15.84%
5E6E3600173922833A27F6B	1	18.28%
42ED360358124281365336D	1	27.82%
CAAB36032239682260EDBA0	1	26.90%
DD2136030877530971DDD28	7	20.56%
951C3601632724122AD9428	1	11.56%
92AA3600191262593E41A2A	1	12.11%
92AD3600795513274769169	1	13.19%
EF9A360347173444067603A	1	14.75%
DD57360143617896363BC83	1	27.78%
EBC436012180400221CE8F4	1	18.28%
B83F3600455451365EB8678	1	17.15%
ABBC3604741663949DDE4F5	7	17.80%
62FA3603199369029451477	1	18.31%
687335978136528136D742C	1	15.22%
435A36033880214411CDE91	1	11.55%
95FD3599625403017B38FFE	7	22.11%
95FD3601168371685C7BA7A	1	19.22%
9.60336E+22	1	21.34%
EFD03601987374968005F3B	1	14.24%
A0E936028017872765EBF63	1	20.97%
43663598390858262191B85	1	18.99%
967B3600976974040802653	1	17.15%
229B36028190545466ADF96	9	12.12%
22A536037979020265D300C	7	7.96%
EC883598690602249DFA5BD	1	9.03%
A0FB3602774150460AA0487	18	7.96%
DD8536014327574292ABE93	1	22.15%
7CD535997276016562B654D	1	12.69%
7CE03602756045561CF9705	1	20.83%
AC0236011304315149D60AC	1	22.17%
AC1E3603325483444AA35C2	1	14.53%
3DEF36012711245506829D2	1	18.91%
43C636009442790648BC4FE	1	18.99%
A7023599296705914C90A48	1	7.92%
CF6B3602216656508CAB4CA	1	18.56%
59F13603292967568DD5CD0	1	30.68%
5A0735992897468641A2CFC	1	17.15%
DDC63602672097701E73AEF	1	14.21%
AC71360239948100191FA7F	1	9.07%
9713360060163742359B4B6	1	16.32%
971336007638891383E5E1F	3	21.34%
2310360005417418100AEFD	3	21.47%
E4B33603214093959F1924C	1	21.38%
AC873602499839582D346EB	1	34.59%
7D703600769011266EC76D6	1	19.63%
7D7836016594292694C4EBB	1	27.78%
7D873602460878134FB6970	7	7.92%
4ECF360108999120914B4A5	2	6.73%
EF9E3604351699535245EF7	1	20.87%
CAB636031038634822166B3	1	24.37%
EB6936032960030653E6E33	1	25.59%
D85E3601119704013333356	15	16.73%
5AEA360349091827928E001	1	13.12%
7D9C359966429637710259F	1	21.47%
7EAF3601051111252F0505B	1	30.89%
7ECB36017226005248D5F62	1	21.19%
97A13600747270543C9C833	1	9.43%
F6F2360168931170166B7E6	1	26.49%
ECBC3601813937085BF73F8	1	23.48%
7F09360112620207042903A	1	17.15%
97E436003703384050455C6	1	31.67%
F6F93597906066337BD14BC	13	22.11%
21B636002790507408CCEAF	1	18.56%
DA34360199146096972DCA7	1	23.98%
DA3736005355303549B02CD	1	24.56%
B8D33600200154972090399	1	18.56%
7F0D360018905526838EAC0	1	9.03%
7F3236024112431405CAE6C	1	21.86%
7F3B3600390487610F5D81D	1	15.22%
7F3C36030227866926C687C	1	31.98%
59673599155934055B8495F	1	18.99%
9D6D3600818310699E7A251	7	16.32%
9D75360089691341383EFD5	1	16.66%
A9C236023097223650F6BAC	1	19.54%
221036035886606651E61DC	1	31.98%
222135990318100189324BB	1	16.73%
207D3598378455025B45C84	3	32.45%
47193604206193725A26DF8	1	20.68%
EE963599955665451E0FF14	1	12.08%
A20136003175923713CB744	1	16.36%
B915360197567727092594F	1	13.84%
B917360024453699663814A	1	17.15%
B9403604112945420EEF867	1	14.53%
B95036012253794080309A2	2	23.44%
3DED35984650567785863F0	14	30.85%
46A036043690352307117F7	7	20.87%
9888360226904924842ECC6	1	15.22%
F8393601713636697F86D84	1	17.65%
209335991807221219C08C0	1	6.73%
697C3599647567173E8D2F3	1	6.73%
EF133600256400399A49E93	1	11.56%
6EDE3603938003838C73612	1	16.48%
7F69360052769252710A8B4	1	27.78%
D1DD35998347370235BE532	1	22.77%
E84B36016535626127CB5B4	1	16.32%
E88F3599358274560925ADE	1	27.78%
23E03601273794851551788	1	24.86%
DA583598949320369C00B22	1	14.21%
DA9935999378681205B44EE	18	20.04%
C4DD360421741389869CA16	13	20.05%
C4F03599390542552EE7859	1	23.27%
7FE9359993210256109D9E2	1	15.02%
5D5A359854293215273BBDD	1	18.28%
B9F13602090381214601B72	1	7.96%
438D3601153569550D058E9	2	18.16%
6EE63598800201028B35921	1	19.63%
B7DB359975575113737DFC6	1	11.56%
24BE36003884919905BECC2	1	11.56%
3FB03600429024456E835D4	1	16.66%
EED13602213810795BCB44D	7	9.37%
5D683598600188069477426	1	25.08%
BA0E3602380305393A4485C	1	12.12%
BA2B3601462642984117D6C	1	19.63%
BA573600187324565C49315	1	21.17%
43A53602342416699E07666	1	15.26%
43D935996914327113475C4	18	6.73%
6F5736014823293337E20FB	1	6.73%
A2303600454005150D2A53A	1	11.56%
231B3597732099962CF944E	1	18.99%
5C28359998635646301D2D7	1	19.50%
5C5A3599012954249BD4946	7	24.86%
5C5D3601548622820412148	1	9.47%
EF2A35995959938309703FA	1	21.65%
EF533600431793934CDF219	18	19.22%
95A53603201416999B600B7	1	22.97%
AD4B359940021799883E36F	2	15.22%
AD5A360435459559821E82E	13	16.84%
AD6F3600130866895346881	1	19.86%
6F7F3601150788437C643A3	1	7.92%
6F833601021050917C6BF46	1	22.55%
F35B36007050803403292AD	1	31.67%
F3973600743510563973969	7	12.08%
F3AB3600229364324B80BE0	7	13.23%
23B83601683685491E7C632	1	25.32%
D1F3360377679095433E76C	14	30.17%
B45F3600958571530DFE25B	7	27.78%
3F1E360076245487443BB92	1	18.20%
64A1360090452005218937C	2	24.56%
ED883603464501060FA2530	1	19.39%
868B3602089632794F633C1	1	18.31%
B4A936018858296316973A4	1	12.12%
B4D5360234898420669EC5E	7	20.35%
447D359993280867823F2ED	13	34.59%
44AA3603939879219C74BB0	8	14.04%
84AD36022837785030C4503	1	20.26%
FCCE3603014555824714DA5	1	9.07%
EEFC35989793654659C02ED	1	14.21%
EF123603748840172201751	1	9.07%
DEE236014056834425A0A6C	1	30.17%
DEFE35991132872933C7EF0	1	12.61%
5EB8360335898135138B7CF	7	13.12%
B4DA3600405812533CD0270	1	17.15%
63FC3602982458753BE8A63	19	19.54%
FD0736001918931009C15FF	1	14.21%
52FA360232184570702214A	1	17.20%
DF1C3601485405249EE7A49	1	19.50%
5ED0359938721538639F339	7	27.78%
5EDD3599385547886D9E5B9	1	13.64%
961D36000911262903F05B4	1	12.69%
961E360289903501589C0DE	1	24.01%
EF5A3602956905341A3B1D5	1	16.18%
EF89360170563169563CB20	1	22.51%
C50C3602149203404A8D59A	18	16.77%
81743601836471102D2630E	1	17.15%
87383602764330514A4D8B2	1	12.69%
B4EE3601622738321F114A7	1	13.25%
45613603811745825C28D94	1	19.55%
AD473601582612899AE2C46	1	19.50%
AD523601236282439AA8529	1	17.65%
5B6936032698867528D39D9	1	18.52%
5B73360315317463525527F	1	16.33%
225A36025574666232C3EC2	1	24.88%
D26836012194622430BD2D3	1	16.30%
C52B359931754227414BB4C	1	18.99%
7093360491998639557FE3A	1	18.43%
B5133602614100019D2B16F	6	7.65%
B51B3599783528697BD65DD	1	7.92%
5CB0360339522930755E8A6	2	13.84%
5C603602139041761A11234	14	18.91%
AB3836043746884630A58D3	1	22.97%
AB3D36002538203969596DC	1	21.17%
F10D360173179626635B7EC	1	23.27%
E7853599372701362E3F923	1	16.32%
705236025162333341A23B7	1	12.12%
5D5736026592741716DD294	15	26.38%
52E8360197004452759A303	1	20.97%
52F0360400478498364A7E6	1	21.65%
A68636005322796252D1B20	2	9.03%
A68836049295135284F78B4	1	17.50%
F1AE3602821073588FE4202	1	27.34%
7076359976438708019531C	1	15.82%
707F36033672026481A8D14	2	17.71%
47E53600925686651F9BC4C	1	17.97%
47FF36031676515194EBA74	1	9.07%
3AE23602133032768E3EA2C	1	24.88%
518B36007989246989DEBE3	1	9.43%
518E3600701782830CC6277	1	13.80%
76F63601811065290FFC9EA	7	18.94%
D4F535987238073611084C2	1	24.56%
D5123600920139755FE04E3	2	27.78%
C6AF3604563238267BE21E1	1	6.73%
ADA73603578601552E1D1AE	1	9.47%
5296360194766039351419F	1	21.38%
52973600497190372E6E4D0	1	18.63%
B81F3600651320147F3F198	1	25.28%
AFC2360510952717478A0B3	1	20.32%
DDBC3603725021179DE4514	1	19.74%
A4223598397295822D6F759	1	27.78%
A42D35991168872413C061B	1	9.43%
70CD3602262181797E937A5	1	7.96%
455F36024620410779DDCC5	2	14.17%
479D3600303597023EA5E68	1	9.03%
F1B936028223133879443F0	1	22.81%
262F35994486307402CE2A0	1	29.41%
240F36006138433756DA7B9	1	8.50%
2418360247113873074234B	1	31.20%
24223600838935610847D04	1	14.71%
71053601069079017DD0E24	1	18.91%
7139360258536110701430D	1	14.45%
ADFC3601560046594C5E965	1	24.56%
AE1936025695215485D8C81	1	18.22%
457B35992000114862EAD0D	1	21.83%
45A53599830777399D70364	7	26.15%
45C13601698037535337E01	1	9.07%
FE453602646393916C5353F	1	27.82%
24D535989157422320C396F	1	16.73%
66B336028765888153C56AE	1	13.84%
AE5A36033764252746F8A65	1	17.14%
F1BD360455878931357F03B	1	22.78%
45EF359936634733979E33C	1	17.69%
45F436009996899404ED7F7	1	23.85%
69F3359883979204185A77A	1	19.50%
E16D3600951068389226795	1	19.63%
ADFC3600972374515E697F0	1	16.66%
40743601491394480DDC928	1	17.19%
464D36039753257091F1DF8	1	13.12%
3F9A3603422471436EE7BE8	1	13.84%
B0EF3601158174772A0A201	1	13.80%
7733360233695404317278B	15	24.86%
EAE63598757148866D46696	7	13.80%
EB023599681322919D9C980	1	23.44%
6718360194344637912FF59	1	13.46%
67233603764349737FF49DA	7	16.26%
B65E360203411229283D561	1	12.08%
DDDB36012441720394B6943	1	19.50%
DDF83599230696406512751	1	21.65%
3B203602548332787D50050	7	16.18%
A4323598059819001164FE8	1	14.24%
A437359940702312242BCEF	1	18.28%
A43C36027978306751257C2	1	15.85%
3B6C360081186701448892A	1	32.45%
25543599788206241016C01	3	23.44%
22013600231463117EB9AC3	13	32.45%
F1933600547172303221802	1	16.32%
675B36021777540294ED1E0	2	20.07%
675D36019030705756384E3	1	13.25%
65C73601511558310264623	3	21.65%
65E5360333283149153D39F	1	24.81%
400736019291462058EEB84	7	31.20%
401E3604216058324E2D6DB	1	17.14%
9DCC360151406997956C45D	1	17.15%
A44E3598852038012A8AE7D	7	16.73%
3B8B36039340099901E1FEF	1	8.53%
3B9436017933339707D4A6E	1	18.91%
230A36045481134879D5D0A	1	27.31%
D5853601762548253AD0D32	1	9.37%
B66836031359171030B1A47	1	21.35%
B6713600265630981A71B27	1	17.61%
87E73599329930297E334D5	1	21.47%
53C93599781222275F5382A	1	14.71%
676D3599839250409D17B20	1	9.43%
5110360410028443170E777	1	21.35%
5181360111283152169BDC7	1	7.62%
A3B536020971461583C25A1	7	32.49%
9E223601798247787341BAC	1	14.21%
3BF23602880008415CD3ADB	7	17.19%
DE02360139140775219C865	1	15.02%
F4CC3601509815192834824	1	23.44%
6542359872897811584139D	1	15.22%
9E3C3599669264557696610	1	19.54%
F02F36023520835745238F4	3	23.44%
23D6360054363897582E121	1	15.22%
22553603152302402C34A8C	2	22.17%
F1CB3600303372328846B3C	7	6.73%
BDA93599659615880A5881E	1	24.56%
BDAE35998025321164898B5	1	9.43%
835F360232896869679E892	1	15.26%
5.37236E+22	1	19.22%
C074360241474515277CC80	1	32.45%
C09A3602301368095D85794	1	21.86%
47543600973654419BCC314	1	23.13%
5F7E3600213983165CD0DEA	2	14.71%
5B8C3599853384553FB8063	2	19.50%
FE9C35995042416884F4976	1	17.65%
FEA836024526274293B9AEB	6	9.47%
44C736008207112738F2F0C	1	32.45%
9E6736021103246693CB7C2	1	27.78%
9E963601204676580870FB2	1	12.61%
BE6A3598927840934C41CEF	3	20.52%
5E3C3603411785917E9D76E	1	7.96%
5E5736007117154726F932F	1	9.43%
F48635986388762270D8F7C	1	19.50%
5D4E36035718302003BEBB3	1	12.02%
5D5235996865281295C2CEB	1	19.50%
489C3602774303111E38ABF	1	12.73%
48B53599649253492DC511E	1	15.22%
9EB73598819492327879A27	1	14.75%
27303603134817643D7AEF5	1	13.66%
2.53E+49	1	12.63%
4C5636002830961355500C8	2	20.52%
5D683598600188069477426	1	25.08%
BE823601805650434CCE47B	6	22.15%
5E6E3600699443451016542	1	16.66%
F4FF3599278150869459F71	1	21.83%
F5043601165622115F637D9	1	12.69%
AC8036025498368341A1FA4	1	21.83%
9EEB35998938313979B5DB5	1	11.56%
9EED3599465230641132151	1	28.85%
9F0736010072098658A266A	1	23.89%
5D883601785644236CFA041	2	25.59%
BEA23599331552558ACACA7	3	23.98%
BED33603886480620376A61	1	16.84%
BF02360362459095253CCD2	2	9.07%
D80436052614502212F6194	3	22.97%
D8253599408645085DEF2E0	3	23.85%
5DC03602944097685ACCF66	1	20.46%
72133603742720215C60155	1	12.73%
266F3601757526397E05151	1	19.63%
BF3235992818668620EF37B	1	23.44%
E0BA3599918838095514D42	1	16.30%
83DD36044908372133F2928	1	9.47%
9F5D3603299132330F0138C	1	14.85%
556636021964827312A544A	1	14.75%
265235995780354252E2606	1	18.20%
BF6F3604713085670703176	1	12.63%
83F63598851648668587CA4	14	11.56%
83FD36009195259051663EC	1	17.69%
8403360072015574465E81E	1	15.22%
A53D3600337901598408C5E	1	13.19%
A5463601909682296207BB8	7	12.02%
77F23604401702621F8F29D	1	15.85%
77FF3601499648579E2FE51	1	14.24%
22BA3600221974590C72157	1	11.56%
22C13604961090637A17185	1	22.30%
22DF35999168580923F2D88	1	18.20%
F52D359898175000673306D	1	18.91%
FFFA3601347249861FD5F3D	3	15.84%
6AC635983368221085C044C	1	24.86%
3C633602597845310CAD5B7	1	15.22%
5FC2360267555674008AD49	1	21.19%
280B36027571765498FDD0C	1	31.98%
AE7A3600863020496F45C8D	1	22.47%
D8543599188748895E74875	1	16.73%
84423604863536670FF3B8A	15	15.82%
ADC736008778420533A6676	1	14.15%
ADCF3598940436233952043	1	22.11%
6D69360373381333571B59F	1	16.84%
784736009145644706BD091	1	19.86%
A86035989375433671294B3	1	16.97%
E30136018393654866937E5	1	19.50%
241735983376660183603BC	1	22.14%
242236039747480936E5472	1	19.66%
2423359896040154915AE68	1	21.65%
B1BA35997519206853CFC21	1	21.34%
742B35993216742344DADAD	14	18.28%
5EE636028782449256EBE48	1	17.14%
610D3599307839798A0F6D7	1	9.43%
3C7E36011778683925D8DDA	1	22.11%
E31A36009065820553E4218	1	15.22%
9766360027058891753D175	1	7.92%
7CD836047079434829298A7	1	26.38%
C2203601727140852C84D1E	1	21.69%
4.11836E+22	2	15.36%
413E3600248884220202B54	1	19.50%
76B43604563154396A01D4A	1	18.07%
AAD536023119822546E2CB8	1	21.69%
B7573601756899877D8981B	7	23.27%
F53A3602375051769DF8012	1	14.21%
C22E3603528466143E2C8A0	1	24.09%
5EBD3603334382292845443	1	17.80%
5ED336012164950903D3B6F	1	14.71%
3CC6360242996601997A40D	1	20.97%
76FF3603221659972CB3A60	1	9.47%
AB133603357465423E99553	1	18.94%
AE893600613553663D208EB	1	22.47%
DE313603023689002A75AC9	1	15.85%
DE363600959987232191DDC	1	21.17%
3CEE3599057312644FA11CF	1	20.97%
5F033600785206039094A65	1	18.63%
AB243600028707124C21B0A	1	14.71%
AB2735988776712402C0E67	1	18.56%
DFCF36022248442796A2067	1	16.32%
AEB836032210271905C7D0D	1	19.54%
863136016059440613FF8C4	1	22.55%
DE4F3602284078604718C65	1	15.84%
3D263601628816744CDAC6A	1	19.50%
6628360100135838381C09D	1	30.17%
66343603847050227A1D8ED	18	21.35%
25BB3600657974086F41EB4	17	30.13%
B790360212065063950552B	1	30.17%
B79C36011264136098B00CD	18	19.54%
A59435993285850364F5BFD	1	11.56%
4D9135988837604288AAD7F	1	7.96%
