ListingKey	APR	Category	Year
BDDD34696805083467BF9CB	21.59%	7	2009
BDDD357389556161969424E	20.08%	7	2013
BDDE341540453365799A363	21.22%	1	2008
BDDF34149127306179B5A88	11.59%	2	2008
BDDF3589185278933F743B4	20.98%	1	2013
BDDF36025507075029213CE	24.81%	1	2014
BDE13546999518137A1024C	31.37%	7	2012
BDE13549228153762337369	17.85%	1	2012
BDE1355036941460847713D	28.70%	13	2012
BDE1359072281670008852F	34.75%	1	2013
BDE1359664721453532E545	21.65%	3	2013
BDE234658195589621CE402	37.45%	1	2009
BDE3354752778415138DBA3	35.80%	3	2012
BDE3358936954823320747F	31.62%	14	2013
BDE434653143680876D51CA	27.31%	1	2009
BDE434855670889048514AA	28.57%	1	2010
BDE43586813862074E30FAD	19.36%	1	2013
BDE635074032955258CBEFD	29.51%	7	2011
BDE8354141896681893A1B7	11.77%	20	2012
BDE835536551486696B4261	28.34%	11	2012
BDE93578478087984349B6E	21.57%	1	2013
BDEB3574507932423DA4B96	13.23%	8	2013
BDEC34768321144104C2A6C	12.31%	1	2010
BDED343070384838691F950	37.45%	1	2008
BDED35372358889684634CA	35.80%	1	2012
BDED360150862809192005B	17.61%	1	2014
BDEE3411819587907D904E4	18.44%	4	2008
BDEE356820464842578A6F9	27.46%	13	2013
BDEE35940732941340707EF	15.32%	1	2013
BDEF3524774891687EB4D6C	30.53%	1	2011
BDEF356679719892784D2E6	29.54%	1	2013
BDF034231403086007971B6	18.08%	1	2008
BDF036023872782918506C7	22.30%	2	2014
BDF134845861698250F3611	11.30%	1	2010
BDF2360529683406110CC4D	17.20%	1	2014
BDF33411559430866635F56	15.25%	3	2008
BDF335856831135470C1A69	12.53%	1	2013
BDF434878164816635A4E7D	29.27%	1	2010
BDF43578680183352FCCEC9	25.78%	1	2013
BDF5354313839045521FF01	20.36%	10	2012
BDF5358137614492431618E	14.35%	15	2013
BDF535948833759720342C1	15.32%	1	2013
BDF63523789389426ACE157	16.29%	2	2011
BDF735425470850659DF98C	15.78%	3	2012
BDF83590477342956F92FDE	20.40%	1	2013
BDFA3581932570323B5E679	9.84%	1	2013
BDFB3514468446344FD4E64	32.58%	1	2011
BDFC349336942782319202E	25.33%	1	2010
BDFE34106890641349A6CD9	26.29%	1	2008
BE0035697553766769FDDD8	31.85%	1	2013
BE00360144551359335317E	12.12%	1	2014
BE01352611305749201F9DF	22.36%	2	2011
BE0135785759411338E9D70	25.01%	1	2013
BE0235532960555285B2259	19.92%	1	2012
BE02359015695910995CC07	18.48%	1	2013
BE033411279820479CF78B5	22.49%	3	2008
BE033591644476831AE5847	20.27%	1	2013
BE04359736408768722D6B3	22.11%	1	2013
BE04359736408768722D6B3	22.11%	1	2013
BE0535966059420089827C4	25.56%	1	2013
BE0535974079125063E98A4	23.98%	1	2013
BE0634183010276247D3D03	28.56%	4	2008
BE063423054703315B7BB58	8.67%	4	2008
BE073525673234899F958B3	18.75%	1	2011
BE0735519789396946DAA03	24.76%	2	2012
BE08354490471479223907A	24.25%	13	2012
BE0A3511236271456061098	22.87%	7	2011
BE0B3548101694702A71DAA	25.26%	1	2012
BE0C34685223045003B9A6A	23.22%	7	2009
BE0C34863250893259E4CCE	36.44%	1	2010
BE0C354012702251233FFB6	25.45%	1	2012
BE0C3603911670709B9F36D	31.98%	1	2014
BE0D3428279576149576385	15.10%	7	2008
BE0D3495098151875F88072	41.36%	7	2010
BE0D3510283918487E93732	31.42%	6	2011
BE0E35809226994265A1D64	25.72%	1	2013
BE103507700616635AD16CA	30.53%	3	2011
BE1235772019481815C8BD6	14.86%	1	2013
BE13353900962930694AFB4	17.36%	2	2012
BE1535733370183474C0214	9.84%	1	2013
BE1535750439986561D7C05	19.24%	1	2013
BE15358979596865383D5BF	31.94%	2	2013
BE163591886607560669508	32.44%	7	2013
BE173545725508950E16737	27.46%	1	2012
BE183531542134567E598B8	29.51%	7	2011
BE1935922357368686E4E1C	21.70%	1	2013
BE1B3584415424857B79360	23.94%	13	2013
BE1C35534548144296FB1C8	35.80%	1	2012
BE1D358965642666117318F	18.48%	1	2013
BE1E3596081263367FAAA46	13.80%	1	2013
BE1F3523916260260EAAEB9	16.29%	3	2011
BE1F3529238113626DC2BA5	25.49%	1	2011
BE1F3582304379720FB018A	18.14%	1	2013
BE1F3583575104255355C1C	21.95%	7	2013
BE2035451510215645F5C30	25.26%	13	2012
BE2035776836615258C9D8D	17.52%	1	2013
BE203590733776189961A8B	13.23%	7	2013
BE213548375724406C29DE7	35.80%	1	2012
BE223554015577945F190CF	21.43%	1	2012
BE243422772456517A7792C	26.53%	4	2008
BE243552372052300F95493	35.80%	19	2012
BE243587226230196C8387C	12.53%	1	2013
BE2435997079119757CFDD2	14.71%	1	2014
BE253572196806510BB7AE5	28.78%	3	2013
BE2634278508588417ECF29	12.87%	1	2008
BE26356439311549215B7FB	26.53%	7	2012
BE27358237232451296F8D5	31.85%	1	2013
BE2935142830263704AC79D	14.77%	2	2011
BE2C3416824944650434313	17.68%	2	2008
BE2D3604514684569FE33BE	19.03%	1	2014
BE2E3590976568952FE4EB5	24.61%	1	2013
BE2E35965583319183B74F5	23.98%	1	2013
BE2F35933366528641AB8E3	23.32%	1	2013
BE30359398159703741BB9B	21.94%	1	2013
BE3036050465069623F00DD	20.46%	1	2014
BE313541798355281F3671C	12.78%	2	2012
BE3136019458611917406AF	17.35%	1	2014
BE343596917234967DDD5A6	16.66%	1	2013
BE363430712608187B3AAD3	28.32%	7	2008
BE363594981302067DF80D9	21.58%	1	2013
BE363599218498445C66C00	14.66%	1	2013
BE37341438683272765303C	36.13%	1	2008
BE373595308897701DC26D9	17.61%	1	2013
BE383501880764460B32B3B	24.82%	3	2010
BE38356976813378663B2D4	28.16%	1	2013
BE3934215259663974CA395	17.45%	1	2008
BE393581869894691E6671D	16.50%	1	2013
BE3A3584249768944B8D435	22.28%	2	2013
BE3B3505102103259084A0D	35.86%	1	2011
BE3B35104645853091A4B97	29.51%	7	2011
BE3B35948695389663248CF	17.15%	1	2013
BE3C359962374168315034F	18.28%	2	2014
BE3D3422390946915B347E1	18.18%	1	2008
BE3D348298673223597E676	26.39%	7	2010
BE3D3528892940365C115D2	29.51%	1	2011
BE3D35417451188129BD9CA	15.78%	1	2012
BE3E3599223204027E52ACB	23.27%	1	2014
BE3F341916453077708FC70	35.42%	1	2008
BE3F352992188874122353C	29.51%	1	2011
BE403546071268619A5181C	35.80%	3	2012
BE4135197453735425A3A6A	18.17%	7	2011
BE4135675870244471AFC27	21.03%	20	2013
BE413586443940596348DF2	21.03%	1	2013
BE423569173736879991327	28.53%	13	2013
BE423573972910810E9A555	15.32%	1	2013
BE4235974926220071FEDE9	8.50%	1	2013
BE4236013931314188B8311	14.24%	1	2014
BE433467080076237ACCB42	28.78%	2	2009
BE44350323056172611A5E9	40.75%	7	2010
BE44355404058318057A6A7	25.78%	3	2012
BE443590454768469F43B4C	14.82%	1	2013
BE4535861584713628671D6	13.94%	1	2013
BE47343180023119796BC7A	30.35%	1	2008
BE47353663624644320F0B5	35.80%	13	2012
BE473593270117031910E0A	26.92%	1	2013
BE483485187322759F51421	9.64%	1	2010
BE4835651694821200EB43A	22.71%	1	2012
BE483596315738796751D59	21.65%	1	2013
BE48360256817408126FF53	13.84%	1	2014
BE49360270592834391168B	21.86%	14	2014
BE4A353159180810338E0CB	19.09%	3	2011
BE4B3582497015487C0B2FD	15.63%	18	2013
BE4C3590468031738067332	33.22%	1	2013
BE4E3525303961042EDCC5E	35.64%	7	2011
BE4E3560376025806EAB816	32.32%	1	2012
BE4F3528952334157F2E7D6	35.13%	1	2011
BE4F359757151963026C597	14.71%	1	2013
BE4F36004352391490CEB5A	19.50%	1	2014
BE503540739921696FAECA8	11.77%	18	2012
BE50356898493485132BC3B	9.48%	1	2013
BE5135220476690001C1AD5	30.53%	1	2011
BE513584112608041D892C6	22.71%	1	2013
BE513596579455102DC850C	22.47%	1	2013
BE5234175376958655A38C2	12.60%	2	2008
BE523570086534710088642	28.03%	1	2013
BE54355514416272216E5CB	33.05%	1	2012
BE543583351925449316AB8	21.70%	3	2013
BE543583351925449316AB8	21.70%	3	2013
BE553587953167183398946	18.73%	1	2013
BE573468414310416DF1D32	20.00%	6	2009
BE573574819566370E207D3	31.85%	1	2013
BE5A3582698679241EFF9AD	32.54%	1	2013
BE5A3602076293576E230AA	24.60%	2	2014
BE5B342051097620355464D	16.46%	4	2008
BE5B3550336149782BE59AA	35.80%	2	2012
BE5C3518942168971AE332B	35.64%	7	2011
BE5C35191764693307D95C4	20.20%	1	2011
BE5D35234413513577C4177	12.40%	1	2011
BE5E3421948026838865B0F	22.61%	7	2008
BE5E349187214190603AC7D	29.27%	1	2010
BE5E3543056614017DDAE6B	9.74%	1	2012
BE5F341934254781073962E	37.45%	5	2008
BE5F34284847456171B7556	15.96%	3	2008
BE5F34306998646034196FF	37.45%	2	2008
BE5F3528376572204455807	29.51%	1	2011
BE5F353580154718323A38E	28.97%	1	2012
BE6034221293556641CB632	14.48%	4	2008
BE60350803877953562F4D1	5.93%	3	2011
BE613419570162589163C83	21.22%	3	2008
BE6135017924443736F10B6	33.10%	7	2010
BE61359744157026757D604	21.17%	1	2013
BE6334256617715916328B7	32.38%	2	2008
BE633574032075193A3C181	12.12%	1	2013
BE6635515844531986ED5D3	31.38%	3	2012
BE6635936408528487FC5C4	9.53%	1	2013
BE673595105297221C8FB92	7.92%	3	2013
BE693460683802784117ACD	13.82%	1	2009
BE6935059662970813763E6	11.65%	1	2011
BE693555319439481719A51	14.34%	1	2012
BE6A3572931621287C17FB4	29.54%	1	2013
BE6A3598927840934C41CEF	20.52%	3	2014
BE6B35463939999949D41B3	28.85%	1	2012
BE6C340707983463210634E	18.73%	4	2007
BE6D3575805169161D36784	30.75%	19	2013
BE6E35436672489927DFEFE	33.55%	16	2012
BE6F3549208023544B3014D	23.32%	1	2012
BE6F3597947984501A89451	24.86%	1	2013
BE70343057578430433CB16	12.11%	1	2008
BE703600751357326733133	21.65%	1	2014
BE713563104776093DA7A23	35.80%	1	2012
BE723482407084954003F91	22.14%	7	2010
BE723595200258061F09D3C	12.08%	1	2013
BE7435122981745666CF42F	35.64%	2	2011
BE7435178488060489A5760	35.64%	1	2011
BE763418351011793CFA2E7	12.50%	1	2008
BE76354483211395045DE06	6.83%	2	2012
BE773549246512277ECF538	26.68%	13	2012
BE773583200295327EA59AE	15.83%	1	2013
BE783560969985226F6C063	33.29%	1	2012
BE7836003387540977AFE02	12.08%	1	2014
BE793558867759373B4F399	28.32%	2	2012
BE793588634957362B4F3C8	15.32%	1	2013
BE79359052094269943F580	18.20%	1	2013
BE7935907433335514C998D	17.84%	2	2013
BE7A35941890498579F63AD	24.61%	1	2013
BE7B34762558132474E9588	7.34%	7	2010
BE7B3595200094013E1CF8F	21.17%	2	2013
BE7D35618060886012BEDAE	35.80%	1	2012
BE7D3599562507108337F9B	25.28%	1	2014
BE7E34744904700198D96BF	10.44%	1	2010
BE7E35303730162873E06B6	6.59%	7	2011
BE7F353196437216011D1AA	21.99%	3	2011
BE7F359691950021882DDB2	16.32%	1	2013
BE80353106970493987B714	13.55%	1	2011
BE803548669066339F7F134	28.70%	15	2012
BE803584554461787B9B90F	20.08%	15	2013
BE8235037512144563B6B0E	33.10%	3	2010
BE823601805650434CCE47B	22.15%	6	2014
BE833581427739485959D3A	35.36%	3	2013
BE84359309238329671482A	30.90%	1	2013
BE8535386442194831FE517	34.58%	1	2012
BE863558319346945C82A9E	23.12%	15	2012
BE863595499234290DE39D9	22.55%	1	2013
BE873518147319856BF4F9E	35.64%	1	2011
BE873541390455853F063DA	26.68%	1	2012
BE89358547150569386B7B8	21.57%	15	2013
BE8A35529800706234D3293	33.05%	1	2012
BE8A3566759809990FED1B4	20.37%	1	2013
BE8A3576727320070E77446	31.79%	2	2013
BE8A35854641014055234AB	14.97%	1	2013
BE8B3557844123795343216	24.30%	1	2012
BE8B35612613392241D8F32	35.80%	1	2012
BE8B3595646009593F33F6D	12.69%	1	2013
BE8C34708213756860D028F	22.97%	6	2009
BE8C3599008055822D0E704	14.71%	7	2014
BE8D3535965465688B358D4	9.83%	1	2012
BE8D3591376561008075DD1	26.33%	1	2013
BE8E3597681654679FA2100	19.50%	1	2013
BE8F35949996133935BE3E2	17.53%	1	2013
BE903553257441166D463C9	15.83%	1	2012
BE923578658437708F7DA01	15.63%	13	2013
BE9235926418106445C82C5	7.92%	7	2013
BE943517683001029A44D9C	30.53%	3	2011
BE9435508705692036625A5	17.85%	14	2012
BE9435853387937585DE9CE	17.06%	1	2013
BE9435934387921090EC6EC	23.32%	1	2013
BE9436019225762091BAA1F	21.65%	1	2014
BE95359287078841070F794	15.32%	1	2013
BE963501181925634AE8B5D	35.86%	7	2010
BE9734189913801222C9585	12.56%	3	2008
BE983420270118687263B68	32.02%	4	2008
BE98353830445933013837C	29.39%	7	2012
BE993536256478453133DE8	24.25%	6	2012
BE993576519598451A1F872	21.03%	1	2013
BE993598415136946648812	27.78%	1	2013
BE9A342068176124850CDE1	9.39%	1	2008
BE9A351152131607980F253	18.41%	1	2011
BE9A3546831441534EA6C6F	7.82%	3	2012
BE9B3521346033346B7CDAF	34.62%	3	2011
BE9C3566198436218D35C29	21.03%	1	2012
BE9C3576742486274B3B1F5	24.25%	1	2013
BE9D3424859060258505E8C	37.45%	1	2008
BE9E3410455525824854D6C	13.63%	1	2008
BE9E35647821895430661AC	26.53%	3	2012
BE9E3594676486867EA4AFA	17.84%	1	2013
BE9F347354833298174E867	10.08%	1	2010
BEA0359621371439048E6D9	12.08%	1	2013
BEA13464572307849A093E2	12.41%	3	2009
BEA13485405586267B24E1C	37.45%	1	2010
BEA1357815525423779D7FE	27.29%	7	2013
BEA13594783058510C91B62	14.41%	1	2013
BEA1360114093666392C0DB	31.67%	1	2014
BEA235222588619922408AA	35.64%	2	2011
BEA23599331552558ACACA7	23.98%	3	2014
BEA43588332835508F57BB7	33.04%	1	2013
BEA43593794753349C48F34	13.80%	1	2013
BEA53598685617238DA4A8F	32.45%	1	2014
BEA635239618896479B169A	30.53%	1	2011
BEA735740559217851C3538	26.53%	1	2013
BEA735862026030867C48A0	15.83%	15	2013
BEA83597223116949CB6F5E	19.86%	1	2013
BEA93413067599026337E48	12.15%	3	2008
BEA93426008004141E46C3B	37.03%	1	2008
BEAB342104186147049E568	20.72%	1	2008
BEAD3575167879232E13731	16.50%	1	2013
BEAD3587803228416E086C1	18.21%	1	2013
BEAD36017088871320A050A	9.03%	1	2014
BEAE3529100033880866E71	25.49%	1	2011
BEAF3409875986272CF9E76	12.40%	1	2008
BEAF34166350481953ED182	8.18%	1	2008
BEAF34324417820960EB334	12.07%	1	2008
BEB035502281686784D5B77	19.92%	6	2012
BEB035741662269962D5C71	17.19%	1	2013
BEB03592569048622ADDE4B	18.20%	1	2013
BEB03598668524626E38638	29.57%	13	2013
BEB13467415130119C51487	7.08%	7	2009
BEB13532668812977612761	29.24%	1	2011
BEB13547166180314100D80	35.80%	1	2012
BEB135552855352840F49BA	19.65%	7	2012
BEB13581201615392EC8A8B	31.03%	1	2013
BEB13590102721595F9766B	31.62%	7	2013
BEB23579342155785ECC94A	17.52%	2	2013
BEB33417977857162A25230	19.60%	4	2008
BEB33582064336941A0AC99	15.63%	3	2013
BEB335911214385950956CB	9.00%	15	2013
BEB4342394662355516209A	11.30%	3	2008
BEB43556870361972904CEC	33.05%	1	2012
BEB53477754297052180112	21.58%	1	2010
BEB535361473276835AA3E0	20.36%	1	2011
BEB63561344574399054522	23.28%	1	2012
BEB635919168959210C42D0	35.36%	7	2013
BEB8357678132055839061E	9.84%	1	2013
BEB835896829290373429E4	24.75%	1	2013
BEB9346515049653286848E	22.34%	5	2009
BEBA3587373931553EEF9CD	25.36%	1	2013
BEBA35969242595967C27EF	16.32%	1	2013
BEBA3602939697861C4F37B	24.88%	1	2014
BEBB3523702978211B9B2DA	35.64%	1	2011
BEBC3582177564459FF30A9	20.05%	1	2013
BEBC358338554856228DEF7	22.28%	6	2013
BEBD3416627708928AA9918	19.52%	3	2008
BEBE3467622154429791837	13.52%	7	2009
BEBE34711596850702060E2	29.74%	7	2009
BEBE35588409638509501A0	28.32%	1	2012
BEBF348095796862617C354	11.30%	1	2010
BEC0351305313069676C6A4	27.32%	1	2011
BEC03591573848006D62ADF	19.86%	1	2013
BEC234214452135753BA177	12.20%	1	2008
BEC23503899500844A76E5B	16.65%	1	2011
BEC23573353213962619514	30.29%	2	2013
BEC53525702215896E67DCC	30.53%	2	2011
BEC63481079537444FD59B4	38.72%	6	2010
BEC6354491976778340DE66	35.84%	1	2012
BEC636042052581828B114B	19.14%	1	2014
BEC935584897126713A2F1A	35.80%	7	2012
BEC9359799715976724DAED	15.22%	1	2014
BECB346924578332632B122	12.46%	6	2009
BECD34961408089977B76FE	21.65%	1	2010
BECD35469184753763B5131	27.46%	2	2012
BECD355955428567244B5E0	12.02%	1	2012
BECE353801321899076D687	6.83%	15	2012
BECE3588663384530DCD01F	15.32%	1	2013
BECF3578159412399B8DB15	21.16%	1	2013
BECF35876771553134FA2AE	14.86%	1	2013
BED036044452953026CC1F1	9.07%	14	2014
BED23487033694273B342D4	21.22%	1	2010
BED33591292190767E9B0A0	12.69%	1	2013
BED3359554237777073C4E5	23.44%	1	2013
BED33597150424809BAC109	25.56%	1	2013
BED33598940262039B568F3	25.28%	1	2013
BED33603886480620376A61	16.84%	1	2014
BED3360450108007979D984	13.12%	7	2014
BED434177396490170EC25B	35.42%	4	2008
BED43598015998121A5C055	20.81%	1	2013
BED43598015998121A5C055	20.81%	1	2013
BEDA3470132645210C77199	8.64%	2	2009
BEDA3535721582221AE28CA	35.00%	1	2012
BEDA357363797913179A40A	9.84%	1	2013
BEDA3582201868813A7A210	29.54%	1	2013
BEDB35834144033585457EA	17.52%	1	2013
BEDC3543775084759086AA2	35.80%	1	2012
BEDC35900467669523179B4	14.82%	1	2013
BEDD3420287943270828AC1	17.02%	1	2008
BEDD35675961998143CAD1B	28.16%	8	2012
BEDD357581687059426BC69	31.03%	1	2013
BEDD3601752910463758B5C	14.71%	7	2014
BEE03585255021412965A69	21.43%	1	2013
BEE235330044180920E6A2E	28.97%	7	2011
BEE33422068499512A73083	22.50%	4	2008
BEE335501254969473C2568	28.70%	1	2012
BEE534754193634959139B8	20.61%	1	2010
BEE6359347449600444DFE6	26.33%	1	2013
BEE735576173866603E730C	35.80%	14	2012
BEE73585496477158E67EF0	15.83%	19	2013
BEE83525829613537D35F4F	22.36%	2	2011
BEE8352790655483145BD3C	30.53%	1	2011
BEE83598402650657DAEBB7	20.22%	1	2013
BEE9352969402821434D924	29.51%	1	2011
BEE93577715422221F7E10B	21.16%	1	2013
BEE935805105352692F5B0A	12.72%	1	2013
BEE93597065979902402EC8	19.50%	1	2013
BEEA35956011223325BDEF4	17.69%	1	2013
BEEB3471629001644609E44	33.39%	7	2009
BEEC3407228173902891111	14.21%	1	2007
BEEE34089630318942498EF	14.71%	3	2007
BEEE34234803882417287F4	18.71%	4	2008
BEF13511912623243190165	35.64%	6	2011
BEF13602853695296AD7632	21.35%	1	2014
BEF536009707155278A4507	12.69%	1	2014
BEF63581764289167A246AF	35.36%	1	2013
BEF635974583564754B90DE	15.22%	1	2013
BEF734806240395883F5629	29.59%	7	2010
BEF835978931882836FC5C2	22.77%	1	2013
BEFA3571957375315279BFA	31.85%	1	2013
BEFB35252501633160192D3	22.36%	1	2011
BEFD3542555215408E3D40F	35.84%	20	2012
BEFF35480395957795D7DD8	12.43%	7	2012
BF0134163668714285EDD77	37.45%	4	2008
BF02357969999381176AB81	23.53%	1	2013
BF02360362459095253CCD2	9.07%	2	2014
BF04341517404377619598F	12.21%	1	2008
BF043422029857547F31502	26.29%	4	2008
BF043559391978114674363	27.29%	13	2012
BF0435787136177215822CC	13.23%	1	2013
BF043580124392376E10D2F	18.85%	1	2013
BF053594418345847B51A02	33.22%	1	2013
BF063587789870313E4BB6A	29.54%	7	2013
BF08350169110478827441B	38.72%	7	2010
BF08359823660552697535A	20.52%	1	2014
BF093425065914292533106	20.24%	3	2008
BF0935353651639829BCD2C	35.29%	12	2011
BF0A342311461528340DCE8	21.38%	3	2008
BF0A3518043870277024303	35.64%	1	2011
BF0C340896672392327FEBB	20.57%	7	2007
BF0C341101048571656049C	20.91%	1	2008
BF0C3524125177166551992	30.53%	3	2011
BF0C3561936133306C34D40	12.53%	7	2012
BF0D3602880947487C2306C	14.45%	1	2014
BF0F35600803824803223CE	14.49%	13	2012
BF1035844526181745D3A06	15.63%	1	2013
BF113476645089928898D86	11.49%	1	2010
BF1135768315511547FAB02	19.36%	1	2013
BF1234210851272290ECC77	9.48%	4	2008
BF143460718357283CB10CE	20.97%	2	2009
BF143544260688155C581F8	25.26%	15	2012
BF143558594292806BFC343	35.80%	1	2012
BF1435914237646258945BE	22.24%	1	2013
BF17359945836902689B6A5	17.15%	1	2014
BF1934173523057748B7A00	37.45%	1	2008
BF193595936194077991ACC	25.28%	1	2013
BF1A3461006353385E5AAF5	14.52%	1	2009
BF1B3480390015522E183E4	9.64%	6	2010
BF1B35441818047169B5545	35.80%	18	2012
BF1C3526191257001B25884	35.64%	7	2011
BF1E35518054385897EDC0A	24.76%	7	2012
BF1E3573898911496BAA145	26.53%	1	2013
BF1E3590627056745C052BA	19.68%	1	2013
BF1E359653637317749F5F4	7.92%	1	2013
BF1E36031989306396033B7	16.48%	1	2014
BF213516448958160A18C60	29.37%	1	2011
BF2135765883919756D051F	19.36%	1	2013
BF213585496287024BF2CE9	14.45%	1	2013
BF233507937994362D10782	9.82%	1	2011
BF233589271613985D7341B	22.24%	1	2013
BF253543887096592FA6F93	28.37%	1	2012
BF263536224387130DBDAD5	35.84%	13	2012
BF27351230663637816CEC4	29.51%	1	2011
BF2735888010426665C3056	22.35%	1	2013
BF283495077301017C823BC	38.06%	1	2010
BF283567997626917227ED4	25.78%	18	2013
BF293591937008098E0800E	18.48%	2	2013
BF2A3575510463448A1169B	21.16%	1	2013
BF2A3597330319826D3A6EE	28.13%	1	2013
BF2C3557404693556A54D87	15.32%	15	2012
BF2E34277040706715EEC65	20.21%	5	2008
BF2E3507154882898A1E651	30.53%	7	2011
BF2E355015703543351D129	11.89%	1	2012
BF2E3550198251980D47DF2	22.74%	7	2012
BF2F34719581241279A32AB	29.74%	1	2009
BF2F3600394662586FD0865	32.45%	1	2014
BF31357959241955111A11C	31.79%	7	2013
BF3235539786349999F390E	16.58%	3	2012
BF323559619483664DD0F9D	12.53%	19	2012
BF3235992818668620EF37B	23.44%	1	2014
BF3335844810585281F5A68	19.65%	1	2013
BF353554324235568825D29	35.80%	2	2012
BF3734309591767214868FD	18.39%	1	2008
BF39358984931300832813B	26.05%	13	2013
BF393596643802950E02979	16.73%	1	2013
BF3A35439537747166317F8	35.80%	1	2012
BF3A35537803779270E25E9	35.37%	1	2012
BF3A355678826895505B496	35.80%	1	2012
BF3A3593256256377A03938	23.54%	1	2013
BF3C342808168295128BAB8	17.17%	7	2008
BF3D3565151347060446F35	13.70%	2	2012
BF3F3430748651463823A62	27.31%	1	2008
BF3F3471395160095F775A2	11.45%	1	2009
BF3F354076335445810C538	24.70%	3	2012
BF3F357984390567484651C	32.54%	1	2013
BF403551110530986CAC148	33.55%	1	2012
BF403596236611193279EA7	17.97%	1	2013
BF4134578519443110ACE23	11.50%	1	2009
BF423580519455623F84DBB	22.71%	1	2013
BF433539109183065C1B646	24.25%	7	2012
BF4435204234361718CC80A	22.36%	2	2011
BF44355627901528594048D	35.80%	1	2012
BF44358803896724143B889	25.63%	1	2013
BF4435887479513535B2D5A	15.83%	1	2013
BF453592745901872DBFB74	22.11%	1	2013
BF463604696141361EC19CC	16.68%	15	2014
BF473576002588791498E71	26.88%	2	2013
BF483494291890475EB0276	33.61%	7	2010
BF4835460304673005CA5FF	27.46%	1	2012
BF4A3536658233075042505	35.80%	1	2012
BF4A35417933063463270B2	27.25%	18	2012
BF4A359147709927980AB6C	15.32%	1	2013
BF4A3593713302577A95BC8	14.76%	1	2013
BF4B3424104600217946094	17.50%	4	2008
BF4B347031313195181A02B	24.16%	7	2009
BF4B3553988470949A10C96	27.55%	1	2012
BF4B35567897334515AEAF2	28.34%	1	2012
BF4B3594109552866216A3B	22.91%	1	2013
BF4C3568775879104F51F85	18.64%	2	2013
BF4D341913752325589E219	9.76%	1	2008
BF4E342147067556878D677	37.45%	1	2008
BF4F35609307174373B8DFD	33.29%	1	2012
BF5035633995973178C65A7	23.42%	2	2012
BF513421960550338C99EDE	37.45%	4	2008
BF533524597437872654709	12.40%	3	2011
BF533547015743105E0DCD5	13.08%	16	2012
BF533577749920721C124AA	31.79%	1	2013
BF53357990927450508DA0E	22.71%	1	2013
BF543538443845812E31004	22.46%	1	2012
BF543546082038434D5CB50	9.99%	1	2012
BF5535402163096773BDDED	17.36%	1	2012
BF553548344425682643F7C	33.55%	16	2012
BF55357884634605587B7A7	12.72%	1	2013
BF5735396066812323B2BAC	27.25%	19	2012
BF5735515950441208EC5A4	23.32%	18	2012
BF5834813517189530BB251	13.36%	3	2010
BF583539707016862026B82	35.80%	20	2012
BF5B3581231370114E53D5A	18.21%	18	2013
BF5C3537268422390CAF12F	20.36%	1	2012
BF5C35908083002452C04D2	18.84%	1	2013
BF5D3523574740871C250D6	20.20%	1	2011
BF5E3601661276948C04797	32.49%	1	2014
BF5F3463556402800694322	39.15%	3	2009
BF5F353577884021709DB51	11.77%	1	2012
BF603542983878791AC7F8A	24.25%	1	2012
BF6035762802295446EF068	33.29%	1	2013
BF6135903574616688FC2D0	19.32%	1	2013
BF61359609720174402B43C	18.28%	7	2013
BF623550395091440626182	22.74%	15	2012
BF6235986761158014DB59D	22.77%	1	2014
BF62360237736075128B23E	14.24%	1	2014
BF63342164735993122E1A8	16.46%	6	2008
BF63355169503085637C569	26.82%	1	2012
BF6434273980868173DD686	36.43%	1	2008
BF643510331462185E12917	35.64%	2	2011
BF643535861784854D12278	24.25%	1	2012
BF643536804429220B8DB8B	27.25%	14	2012
BF6435720802744369D0A08	21.43%	7	2013
BF64359093790238777E8DD	26.05%	1	2013
BF643602762497187CA1189	21.64%	1	2014
BF6535075863245822B3F2C	6.89%	7	2011
BF65352388442424208B0B4	35.64%	7	2011
BF6535947166762180205BE	18.84%	2	2013
BF65359739644357653E0A4	26.86%	1	2013
BF663462204017459A72739	28.68%	1	2009
BF663554106958905813804	27.55%	1	2012
BF6635809545687368FE311	8.93%	1	2013
BF6734853511569980D4CB0	37.45%	7	2010
BF6735566292103393BC240	21.03%	1	2012
BF683577168275885FF3CEB	17.52%	1	2013
BF6A35636730659026E2B86	27.29%	6	2012
BF6A3565456369512F1A8C0	12.65%	1	2012
BF6B353612815984641B53F	27.25%	3	2012
BF6B3604410843977ECE923	20.05%	1	2014
BF6C3551709783439411BB7	17.85%	2	2012
BF6D35863551611473AC5D9	17.52%	1	2013
BF6E3562954450712B835BF	12.46%	1	2012
BF6F35917812024628E493C	19.68%	1	2013
BF6F3604713085670703176	12.63%	1	2014
BF7035936517977911B316E	23.32%	1	2013
BF7035985267323164864C0	15.22%	1	2013
BF713510124916492692ADC	22.87%	7	2011
BF7135955857813015BCFDB	16.32%	1	2013
BF7434163947002979FC8C9	12.56%	3	2008
BF743597928376242B7385F	14.71%	1	2013
BF753407007693493602C2D	23.56%	1	2007
BF7535477925996969A9E85	25.26%	11	2012
BF7535483400532611D8930	27.46%	3	2012
BF763587260614069432A04	24.25%	1	2013
BF783415297128100D2C8F2	17.32%	1	2008
BF783479125889537F40A65	36.95%	1	2010
BF783484584490761D3673A	37.42%	3	2010
BF79358525077242692BF89	12.72%	1	2013
BF7A3549727797473870D1E	27.46%	1	2012
